-193,-511,56,-0.01443,-0.18401,-0.98267,-0.01699,2.22,-1.27,-158.76,3,7030.933582
-198,-511,51,-0.01375,-0.18117,-0.98332,-0.00820,1.21,-1.38,-159.11,4,7030.965583
-198,-510,51,-0.01358,-0.18061,-0.98343,-0.00735,1.11,-1.38,-159.17,4,7030.997836
-198,-511,51,-0.01231,-0.18014,-0.98352,-0.00899,1.27,-1.20,-159.23,4,7031.030983
-198,-511,52,-0.01530,-0.18065,-0.98337,-0.01062,1.51,-1.50,-159.16,4,7031.062970
-198,-511,51,-0.01246,-0.18219,-0.98313,-0.01025,1.42,-1.19,-158.99,4,7031.094962
-199,-511,51,-0.01374,-0.17989,-0.98355,-0.00914,1.31,-1.36,-159.26,4,7031.133691
-199,-511,50,-0.01356,-0.18092,-0.98336,-0.00922,1.32,-1.34,-159.13,4,7031.166024
-198,-512,52,-0.01447,-0.17860,-0.98377,-0.00904,1.32,-1.45,-159.40,4,7031.197813
-198,-513,52,-0.01462,-0.17904,-0.98368,-0.00994,1.42,-1.44,-159.35,4,7031.229788
-199,-512,52,-0.01431,-0.17920,-0.98365,-0.01091,1.52,-1.39,-159.33,4,7031.261787
-199,-512,52,-0.01505,-0.17909,-0.98366,-0.01076,1.52,-1.48,-159.34,4,7031.297436
-198,-513,52,-0.01415,-0.17925,-0.98364,-0.01095,1.53,-1.37,-159.33,4,7031.327222
-197,-513,53,-0.01328,-0.17638,-0.98422,-0.00556,0.90,-1.39,-159.67,4,7031.359241
-192,-514,59,-0.01654,-0.17943,-0.98353,-0.01432,1.96,-1.57,-159.30,3,7031.397863
-189,-508,47,-0.00573,-0.17677,-0.98418,-0.01001,1.24,-0.44,-159.63,3,7031.429924
-198,-513,52,-0.01405,-0.17990,-0.98351,-0.01194,1.64,-1.34,-159.25,4,7031.462032
-198,-513,52,-0.01412,-0.18001,-0.98349,-0.01200,1.64,-1.34,-159.24,4,7031.494043
-192,-515,59,-0.01531,-0.18104,-0.98319,-0.01811,2.36,-1.35,-159.11,3,7031.525978
-198,-512,51,-0.01249,-0.17956,-0.98363,-0.00836,1.20,-1.24,-159.30,4,7031.558242
-197,-512,52,-0.01399,-0.18088,-0.98335,-0.01089,1.52,-1.35,-159.14,4,7031.591461
-199,-512,51,-0.01304,-0.17985,-0.98355,-0.01059,1.46,-1.25,-159.26,4,7031.623519
-198,-512,51,-0.01315,-0.18173,-0.98319,-0.01173,1.60,-1.24,-159.04,4,7031.662206
-198,-513,52,-0.01435,-0.18157,-0.98321,-0.01091,1.53,-1.39,-159.06,4,7031.694105
-198,-512,52,-0.01368,-0.17908,-0.98369,-0.01005,1.41,-1.34,-159.35,4,7031.726400
-198,-511,53,-0.01168,-0.17822,-0.98387,-0.01019,1.39,-1.11,-159.45,4,7031.758277
-192,-514,58,-0.01411,-0.17915,-0.98360,-0.01537,2.02,-1.28,-159.33,3,7031.790290
-199,-510,53,-0.01304,-0.18042,-0.98340,-0.01414,1.86,-1.18,-159.19,4,7031.822255
-198,-512,53,-0.01227,-0.17991,-0.98352,-0.01290,1.71,-1.12,-159.25,4,7031.855650
-199,-512,52,-0.01357,-0.17850,-0.98379,-0.01011,1.42,-1.32,-159.42,4,7031.887809
-193,-514,59,-0.01241,-0.18009,-0.98341,-0.01797,2.28,-1.03,-159.22,3,7031.926373
-197,-512,53,-0.01187,-0.17792,-0.98392,-0.01023,1.40,-1.13,-159.49,4,7031.958328
-198,-513,52,-0.01186,-0.17925,-0.98367,-0.01121,1.51,-1.11,-159.33,4,7031.990724
-193,-515,59,-0.01365,-0.17870,-0.98366,-0.01691,2.19,-1.19,-159.38,3,7032.022594
-198,-512,53,-0.01187,-0.17914,-0.98368,-0.01232,1.63,-1.08,-159.34,4,7032.054521
-198,-512,53,-0.01210,-0.17775,-0.98395,-0.01057,1.44,-1.15,-159.51,4,7032.086712
-192,-515,60,-0.01188,-0.18118,-0.98315,-0.02126,2.64,-0.90,-159.10,3,7032.119889
-198,-513,53,-0.01184,-0.17930,-0.98365,-0.01198,1.59,-1.09,-159.32,4,7032.151834
-198,-512,53,-0.01200,-0.17871,-0.98374,-0.01282,1.69,-1.09,-159.39,4,7032.183985
-198,-513,53,-0.01194,-0.17934,-0.98363,-0.01306,1.72,-1.08,-159.32,4,7032.222828
-198,-511,53,-0.01314,-0.17894,-0.98370,-0.01149,1.57,-1.25,-159.36,4,7032.254713
-198,-511,54,-0.01173,-0.17897,-0.98372,-0.01146,1.53,-1.09,-159.36,4,7032.286782
-192,-512,59,-0.01367,-0.18070,-0.98328,-0.01775,2.28,-1.17,-159.15,3,7032.318712
-199,-511,53,-0.01396,-0.17887,-0.98372,-0.01009,1.42,-1.37,-159.37,4,7032.350694
-198,-511,53,-0.01359,-0.17780,-0.98393,-0.00907,1.30,-1.35,-159.50,4,7032.382714
-199,-511,53,-0.01366,-0.17943,-0.98364,-0.00833,1.22,-1.37,-159.31,4,7032.416158
-198,-510,52,-0.01286,-0.18027,-0.98349,-0.00932,1.32,-1.26,-159.21,4,7032.448073
-199,-511,51,-0.01096,-0.17992,-0.98357,-0.01029,1.39,-1.02,-159.25,4,7032.487025
-199,-511,51,-0.01096,-0.17992,-0.98357,-0.01029,1.39,-1.02,-159.25,4,7032.519004
-198,-511,52,-0.00963,-0.18169,-0.98323,-0.01256,1.62,-0.82,-159.05,4,7032.551167
-194,-512,56,-0.01149,-0.18102,-0.98330,-0.01492,1.92,-0.99,-159.12,3,7032.582925
-199,-510,51,-0.01188,-0.17939,-0.98366,-0.00965,1.33,-1.14,-159.32,4,7032.614917
-198,-510,52,-0.01157,-0.18023,-0.98350,-0.01041,1.41,-1.09,-159.22,4,7032.646969
-193,-510,56,-0.01279,-0.17993,-0.98342,-0.01842,2.34,-1.06,-159.24,3,7032.680396
-198,-510,52,-0.01142,-0.17953,-0.98363,-0.01066,1.44,-1.07,-159.30,4,7032.712343
-193,-511,58,-0.01067,-0.18196,-0.98310,-0.01685,2.12,-0.85,-159.01,3,7032.751048
-193,-511,57,-0.01208,-0.18092,-0.98329,-0.01586,2.04,-1.03,-159.13,3,7032.782930
-193,-511,58,-0.01225,-0.18113,-0.98324,-0.01662,2.13,-1.04,-159.11,3,7032.815115
-189,-507,45,-0.00349,-0.17875,-0.98385,-0.00913,1.10,-0.21,-159.40,3,7032.847092
-198,-510,52,-0.01171,-0.18050,-0.98345,-0.01056,1.43,-1.10,-159.19,4,7032.879223
-192,-513,59,-0.01572,-0.18100,-0.98324,-0.01534,2.06,-1.45,-159.11,3,7032.911134
-192,-511,58,-0.01053,-0.18380,-0.98276,-0.01706,2.14,-0.83,-158.80,3,7032.944655
-198,-510,51,-0.01289,-0.18073,-0.98341,-0.00854,1.23,-1.28,-159.16,4,7032.976642
-198,-511,52,-0.01251,-0.18131,-0.98330,-0.00919,1.30,-1.22,-159.09,4,7033.015207
-197,-510,51,-0.01311,-0.18018,-0.98348,-0.01171,1.59,-1.24,-159.22,4,7033.047341
-192,-513,59,-0.01656,-0.18089,-0.98327,-0.01388,1.91,-1.58,-159.13,3,7033.079329
-193,-511,56,-0.01468,-0.18181,-0.98305,-0.01845,2.39,-1.27,-159.02,3,7033.111346
-181,-503,51,-0.00482,-0.17977,-0.98359,-0.01455,1.74,-0.24,-159.28,2,7033.143277
-198,-510,51,-0.01304,-0.18094,-0.98337,-0.00812,1.19,-1.30,-159.13,4,7033.175296
-198,-510,51,-0.01281,-0.18069,-0.98342,-0.00867,1.24,-1.26,-159.16,4,7033.208861
-192,-511,57,-0.01375,-0.18162,-0.98319,-0.01261,1.71,-1.29,-159.05,3,7033.240822
-199,-511,50,-0.01306,-0.18145,-0.98323,-0.01249,1.68,-1.21,-159.07,4,7033.272857
-193,-512,56,-0.01130,-0.18470,-0.98253,-0.01978,2.47,-0.85,-158.69,3,7033.313226
-194,-512,56,-0.01308,-0.18337,-0.98282,-0.01673,2.16,-1.12,-158.84,3,7033.343403
-198,-511,51,-0.01132,-0.18140,-0.98327,-0.01243,1.64,-1.02,-159.08,4,7033.375546
-198,-511,51,-0.01282,-0.18017,-0.98353,-0.00716,1.07,-1.30,-159.23,4,7033.407676
-198,-511,51,-0.01316,-0.17846,-0.98378,-0.01236,1.66,-1.23,-159.42,4,7033.439672
-199,-513,51,-0.01464,-0.17879,-0.98371,-0.01179,1.63,-1.41,-159.38,4,7033.472968
-199,-510,50,-0.01303,-0.18186,-0.98316,-0.01244,1.67,-1.21,-159.02,4,7033.505092
-198,-511,50,-0.01199,-0.18068,-0.98342,-0.00993,1.37,-1.15,-159.16,4,7033.537116
-197,-512,52,-0.01167,-0.18249,-0.98307,-0.01134,1.52,-1.08,-158.95,4,7033.575689
-198,-513,52,-0.01482,-0.17824,-0.98384,-0.00845,1.26,-1.50,-159.45,4,7033.607853
-198,-513,52,-0.01410,-0.17834,-0.98382,-0.00979,1.39,-1.39,-159.43,4,7033.639804
-198,-513,52,-0.01372,-0.17875,-0.98375,-0.00971,1.38,-1.35,-159.39,4,7033.671918
-198,-513,52,-0.01289,-0.17870,-0.98373,-0.01323,1.76,-1.18,-159.39,4,7033.706988
-189,-508,46,-0.00510,-0.17748,-0.98405,-0.01081,1.32,-0.36,-159.55,3,7033.735874
-197,-512,53,-0.01354,-0.17800,-0.98390,-0.00812,1.19,-1.36,-159.48,4,7033.769016
-189,-508,47,-0.00665,-0.17753,-0.98403,-0.01131,1.41,-0.52,-159.54,3,7033.801177
-198,-513,52,-0.01387,-0.17957,-0.98359,-0.01092,1.52,-1.34,-159.29,4,7033.840064
-198,-512,52,-0.01494,-0.18048,-0.98340,-0.01096,1.54,-1.46,-159.18,4,7033.872040
-199,-513,51,-0.01367,-0.18094,-0.98329,-0.01462,1.93,-1.24,-159.13,4,7033.904087
-197,-512,53,-0.01388,-0.17935,-0.98364,-0.00949,1.35,-1.37,-159.32,4,7033.936038
-197,-513,52,-0.01287,-0.17833,-0.98385,-0.00796,1.16,-1.29,-159.44,4,7033.968056
-198,-513,52,-0.01237,-0.17757,-0.98397,-0.01127,1.52,-1.17,-159.53,4,7034.000106
-198,-513,52,-0.01315,-0.17833,-0.98382,-0.01086,1.49,-1.26,-159.44,4,7034.033505
-199,-513,52,-0.01269,-0.17789,-0.98390,-0.01166,1.57,-1.19,-159.49,4,7034.065531
-198,-511,53,-0.01295,-0.17989,-0.98351,-0.01309,1.74,-1.19,-159.25,4,7034.104078
-198,-512,53,-0.01201,-0.17691,-0.98410,-0.01049,1.43,-1.14,-159.60,4,7034.136246
-198,-512,53,-0.01167,-0.17642,-0.98420,-0.00907,1.26,-1.13,-159.66,4,7034.168268
-192,-514,59,-0.01281,-0.17858,-0.98367,-0.01837,2.33,-1.07,-159.40,3,7034.200205
-198,-513,52,-0.01266,-0.17886,-0.98372,-0.01171,1.58,-1.19,-159.37,4,7034.232156
-198,-512,53,-0.01241,-0.17885,-0.98372,-0.01212,1.62,-1.15,-159.38,4,7034.264459
-199,-512,53,-0.01171,-0.17762,-0.98395,-0.01207,1.60,-1.07,-159.52,4,7034.297763
-198,-511,53,-0.01363,-0.17806,-0.98389,-0.00832,1.22,-1.37,-159.47,4,7034.329753
-193,-515,59,-0.01321,-0.17842,-0.98371,-0.01767,2.26,-1.13,-159.42,3,7034.368331
-198,-512,53,-0.01219,-0.17865,-0.98376,-0.01264,1.67,-1.12,-159.40,4,7034.400280
-198,-512,53,-0.01232,-0.17877,-0.98374,-0.01241,1.65,-1.13,-159.38,4,7034.432552
-198,-513,53,-0.01161,-0.17975,-0.98355,-0.01388,1.80,-1.02,-159.27,4,7034.464539
-198,-512,54,-0.01207,-0.17831,-0.98383,-0.01213,1.61,-1.11,-159.44,4,7034.496429
-192,-513,60,-0.01324,-0.18196,-0.98304,-0.01848,2.36,-1.11,-159.00,3,7034.528563
-198,-512,53,-0.01227,-0.18067,-0.98338,-0.01312,1.73,-1.11,-159.16,4,7034.561957
-198,-512,53,-0.01299,-0.17972,-0.98356,-0.01188,1.61,-1.22,-159.27,4,7034.593947
-198,-511,53,-0.01324,-0.17874,-0.98374,-0.01146,1.56,-1.26,-159.39,4,7034.625967
-198,-511,53,-0.01303,-0.17894,-0.98370,-0.01167,1.58,-1.23,-159.36,4,7034.664691
-193,-514,59,-0.01541,-0.18064,-0.98328,-0.01727,2.27,-1.38,-159.15,3,7034.696700
-198,-511,53,-0.01302,-0.17772,-0.98395,-0.00962,1.35,-1.27,-159.51,4,7034.728558
-190,-509,46,-0.00680,-0.17786,-0.98400,-0.00803,1.04,-0.60,-159.50,3,7034.760885
-193,-514,59,-0.01421,-0.17996,-0.98344,-0.01600,2.10,-1.27,-159.24,3,7034.792829
-198,-510,52,-0.01036,-0.18128,-0.98330,-0.01223,1.59,-0.91,-159.10,4,7034.826598
-199,-511,51,-0.01099,-0.18004,-0.98355,-0.01025,1.38,-1.03,-159.24,4,7034.858188
-198,-510,52,-0.01144,-0.18021,-0.98351,-0.01038,1.41,-1.08,-159.22,4,7034.890199
-198,-510,51,-0.01142,-0.17917,-0.98367,-0.01307,1.71,-1.02,-159.34,4,7034.928936
-199,-510,51,-0.01248,-0.18048,-0.98341,-0.01299,1.72,-1.14,-159.18,4,7034.960943
-193,-511,58,-0.01154,-0.18098,-0.98330,-0.01536,1.97,-0.98,-159.13,3,7034.992870
-199,-510,51,-0.01181,-0.18020,-0.98347,-0.01303,1.71,-1.06,-159.22,4,7035.025042
-198,-510,52,-0.01101,-0.17999,-0.98354,-0.01136,1.51,-1.01,-159.25,4,7035.057006
-198,-510,52,-0.01122,-0.17995,-0.98355,-0.01140,1.52,-1.03,-159.25,4,7035.089135
-198,-511,53,-0.01365,-0.17943,-0.98361,-0.01098,1.52,-1.31,-159.31,4,7035.122365
-192,-511,57,-0.01336,-0.18218,-0.98308,-0.01327,1.77,-1.23,-158.98,3,7035.154433
-193,-511,57,-0.01281,-0.18222,-0.98309,-0.01316,1.75,-1.17,-158.98,3,7035.192914
-198,-510,52,-0.01207,-0.17981,-0.98358,-0.00995,1.37,-1.15,-159.27,4,7035.224931
-192,-512,57,-0.01333,-0.18310,-0.98291,-0.01333,1.78,-1.22,-158.88,3,7035.257474
-198,-511,52,-0.01251,-0.18131,-0.98330,-0.00919,1.30,-1.22,-159.09,4,7035.288989
-197,-510,52,-0.01227,-0.18035,-0.98349,-0.00794,1.15,-1.22,-159.20,4,7035.321461
-192,-512,58,-0.01250,-0.18316,-0.98289,-0.01475,1.92,-1.10,-158.87,3,7035.353210
-198,-510,51,-0.01303,-0.18117,-0.98332,-0.00943,1.33,-1.27,-159.11,4,7035.386599
-198,-511,52,-0.01248,-0.18119,-0.98333,-0.00923,1.30,-1.21,-159.11,4,7035.418685
-198,-511,51,-0.01307,-0.18155,-0.98326,-0.00823,1.20,-1.30,-159.06,4,7035.457591
-198,-510,51,-0.01265,-0.18093,-0.98337,-0.00894,1.27,-1.24,-159.14,4,7035.489566
-192,-512,57,-0.01278,-0.18399,-0.98271,-0.01649,2.13,-1.09,-158.77,3,7035.521553
-193,-513,58,-0.01641,-0.18063,-0.98330,-0.01486,2.02,-1.54,-159.16,3,7035.553425
-198,-510,51,-0.01276,-0.18068,-0.98337,-0.01294,1.72,-1.17,-159.16,4,7035.585287
-197,-512,51,-0.01214,-0.18174,-0.98324,-0.00833,1.19,-1.19,-159.04,4,7035.617581
-199,-512,51,-0.01475,-0.17986,-0.98351,-0.01225,1.69,-1.41,-159.25,4,7035.650777
-194,-512,56,-0.01313,-0.18127,-0.98324,-0.01418,1.87,-1.19,-159.09,3,7035.682804
-194,-512,56,-0.01411,-0.18264,-0.98293,-0.01689,2.20,-1.24,-158.92,3,7035.721483
-193,-512,56,-0.01364,-0.18332,-0.98281,-0.01684,2.18,-1.18,-158.85,3,7035.753491
-198,-510,51,-0.01363,-0.18131,-0.98326,-0.01154,1.58,-1.30,-159.09,4,7035.785472
-198,-512,50,-0.01146,-0.18022,-0.98353,-0.00821,1.16,-1.12,-159.22,4,7035.817520
-199,-512,51,-0.01526,-0.17828,-0.98380,-0.01072,1.52,-1.50,-159.44,4,7035.849523
-199,-511,50,-0.01246,-0.18081,-0.98339,-0.01007,1.39,-1.20,-159.15,4,7035.881749
-194,-512,56,-0.01411,-0.18264,-0.98293,-0.01689,2.20,-1.24,-158.92,3,7035.913650
-198,-511,50,-0.01143,-0.18082,-0.98337,-0.01263,1.66,-1.03,-159.15,4,7035.947045
-198,-511,51,-0.01135,-0.18025,-0.98352,-0.00840,1.18,-1.11,-159.22,4,7035.979053
-198,-512,52,-0.01452,-0.17863,-0.98377,-0.00905,1.32,-1.45,-159.40,4,7036.017745
-198,-513,52,-0.01336,-0.17888,-0.98372,-0.01085,1.50,-1.28,-159.37,4,7036.049723
-198,-513,52,-0.01461,-0.18163,-0.98320,-0.01063,1.50,-1.42,-159.05,4,7036.081895
-198,-512,52,-0.01433,-0.18085,-0.98333,-0.01200,1.65,-1.37,-159.14,4,7036.115074
-197,-512,52,-0.01400,-0.18005,-0.98349,-0.01139,1.57,-1.34,-159.23,4,7036.145953
-197,-512,53,-0.01352,-0.17814,-0.98386,-0.01049,1.46,-1.31,-159.46,4,7036.177880
-197,-512,52,-0.01406,-0.18133,-0.98326,-0.01090,1.52,-1.36,-159.08,4,7036.211411
-199,-512,52,-0.01395,-0.18118,-0.98330,-0.01024,1.44,-1.36,-159.10,4,7036.243353
-193,-513,58,-0.01306,-0.18222,-0.98293,-0.02172,2.72,-1.02,-158.97,3,7036.282010
-198,-512,52,-0.01232,-0.17967,-0.98356,-0.01289,1.71,-1.12,-159.28,4,7036.313837
-199,-511,53,-0.01257,-0.17744,-0.98396,-0.01320,1.74,-1.15,-159.54,4,7036.345986
-189,-508,47,-0.00619,-0.17738,-0.98409,-0.00756,0.98,-0.54,-159.56,3,7036.377912
-198,-512,52,-0.01225,-0.17660,-0.98415,-0.01076,1.46,-1.16,-159.64,4,7036.410041
-198,-512,52,-0.01159,-0.17885,-0.98372,-0.01283,1.68,-1.04,-159.38,4,7036.442064
-207,-519,42,-0.01319,-0.17706,-0.98407,-0.00847,1.22,-1.32,-159.59,3,7036.475664
-188,-508,47,-0.00568,-0.17727,-0.98412,-0.00746,0.96,-0.49,-159.57,3,7036.507577
-199,-512,52,-0.01105,-0.17809,-0.98388,-0.01192,1.57,-1.00,-159.47,4,7036.546288
-198,-512,53,-0.01282,-0.17754,-0.98399,-0.00932,1.31,-1.26,-159.53,4,7036.578263
-198,-513,53,-0.01182,-0.17840,-0.98381,-0.01201,1.60,-1.09,-159.43,4,7036.610234
-198,-512,53,-0.01200,-0.17878,-0.98374,-0.01210,1.61,-1.11,-159.38,4,7036.642216
-198,-512,52,-0.01262,-0.17823,-0.98385,-0.01104,1.50,-1.20,-159.45,4,7036.674358
-198,-512,53,-0.01315,-0.17904,-0.98369,-0.01120,1.53,-1.25,-159.35,4,7036.706385
-197,-512,53,-0.01153,-0.17764,-0.98397,-0.01045,1.41,-1.09,-159.52,4,7036.739745
-198,-512,53,-0.01198,-0.17860,-0.98376,-0.01326,1.74,-1.08,-159.40,4,7036.771910
-198,-512,53,-0.01177,-0.17934,-0.98364,-0.01235,1.63,-1.07,-159.32,4,7036.813768
-192,-513,59,-0.01526,-0.18121,-0.98320,-0.01608,2.13,-1.39,-159.09,3,7036.842394
-198,-512,53,-0.01272,-0.17920,-0.98365,-0.01234,1.65,-1.18,-159.33,4,7036.874252
-197,-510,52,-0.01048,-0.18031,-0.98350,-0.00986,1.33,-0.98,-159.21,4,7036.906446
-198,-511,53,-0.01302,-0.17800,-0.98390,-0.00962,1.35,-1.27,-159.48,4,7036.938482
-198,-512,53,-0.01299,-0.17972,-0.98356,-0.01188,1.61,-1.22,-159.27,4,7036.970646
-192,-513,59,-0.01520,-0.18044,-0.98333,-0.01619,2.14,-1.38,-159.18,3,7037.002512
-198,-511,53,-0.01403,-0.17855,-0.98378,-0.01010,1.43,-1.37,-159.41,4,7037.036022
-198,-511,53,-0.01439,-0.17907,-0.98368,-0.01026,1.45,-1.41,-159.35,4,7037.068774
-190,-508,46,-0.00632,-0.17633,-0.98430,-0.00536,0.73,-0.60,-159.68,3,7037.106663
-198,-511,53,-0.01299,-0.17747,-0.98401,-0.00810,1.18,-1.30,-159.54,4,7037.138668
-199,-512,52,-0.01300,-0.17865,-0.98377,-0.01068,1.47,-1.25,-159.40,4,7037.170654
-199,-512,52,-0.01340,-0.17819,-0.98386,-0.00998,1.40,-1.31,-159.45,4,7037.203196
-199,-510,51,-0.01162,-0.17880,-0.98377,-0.00940,1.30,-1.12,-159.39,4,7037.234816
-198,-510,52,-0.01197,-0.17929,-0.98368,-0.00972,1.34,-1.15,-159.33,4,7037.266720
-198,-510,52,-0.01058,-0.17905,-0.98374,-0.00943,1.28,-1.00,-159.36,4,7037.300196
-193,-511,58,-0.01069,-0.18181,-0.98313,-0.01681,2.12,-0.85,-159.03,3,7037.332245
-198,-510,52,-0.01148,-0.18043,-0.98346,-0.01056,1.43,-1.07,-159.19,4,7037.370726
-198,-510,51,-0.01365,-0.17949,-0.98363,-0.00835,1.22,-1.37,-159.30,4,7037.402961
-192,-511,57,-0.01336,-0.18218,-0.98308,-0.01327,1.77,-1.23,-158.98,3,7037.434852
-198,-510,52,-0.01225,-0.17968,-0.98360,-0.00964,1.34,-1.18,-159.28,4,7037.466958
-192,-512,58,-0.01252,-0.18301,-0.98292,-0.01471,1.92,-1.10,-158.89,3,7037.498932
-198,-511,52,-0.01248,-0.18119,-0.98333,-0.00923,1.30,-1.21,-159.11,4,7037.531093
-193,-511,57,-0.01456,-0.18171,-0.98318,-0.01123,1.57,-1.41,-159.04,3,7037.564420
-192,-511,57,-0.01336,-0.18218,-0.98308,-0.01327,1.77,-1.23,-158.98,3,7037.596400
-181,-503,51,-0.00420,-0.17935,-0.98369,-0.01327,1.58,-0.20,-159.33,2,7037.634892
-198,-511,51,-0.01307,-0.18155,-0.98326,-0.00823,1.20,-1.30,-159.06,4,7037.666930
-192,-512,58,-0.01252,-0.18301,-0.98292,-0.01471,1.92,-1.10,-158.89,3,7037.699064
-198,-510,50,-0.01360,-0.18196,-0.98313,-0.01294,1.74,-1.26,-159.01,4,7037.730967
-193,-513,58,-0.01641,-0.18411,-0.98257,-0.01974,2.57,-1.43,-158.74,3,7037.763109
-198,-510,51,-0.01342,-0.18185,-0.98316,-0.01180,1.61,-1.27,-159.02,4,7037.795060
-198,-511,51,-0.01307,-0.18155,-0.98326,-0.00823,1.20,-1.30,-159.06,4,7037.828668
-198,-511,51,-0.01170,-0.18064,-0.98344,-0.00909,1.27,-1.13,-159.17,4,7037.860683
-197,-511,51,-0.01195,-0.17905,-0.98371,-0.01057,1.44,-1.13,-159.35,4,7037.899254
-193,-512,56,-0.01434,-0.18091,-0.98322,-0.01839,2.37,-1.23,-159.12,3,7037.931246
-193,-512,57,-0.01366,-0.18138,-0.98321,-0.01433,1.90,-1.24,-159.07,3,7037.963139
-194,-513,56,-0.01297,-0.18250,-0.98296,-0.01757,2.25,-1.09,-158.94,3,7037.995114
-198,-510,51,-0.01305,-0.18048,-0.98346,-0.00827,1.20,-1.30,-159.19,4,7038.027353
-198,-512,51,-0.01203,-0.17892,-0.98376,-0.00813,1.16,-1.19,-159.37,4,7038.059475
-194,-513,56,-0.01344,-0.18197,-0.98307,-0.01676,2.17,-1.16,-159.00,3,7038.092766
-193,-511,56,-0.01232,-0.18383,-0.98269,-0.01923,2.43,-0.98,-158.79,3,7038.124904
-199,-512,50,-0.01152,-0.17937,-0.98368,-0.00884,1.23,-1.12,-159.32,4,7038.163505
-197,-511,51,-0.01165,-0.18220,-0.98314,-0.01043,1.42,-1.10,-158.99,4,7038.195481
-198,-511,51,-0.01324,-0.17968,-0.98361,-0.00729,1.09,-1.34,-159.28,4,7038.227536
-188,-506,44,-0.00470,-0.17718,-0.98407,-0.01400,1.67,-0.25,-159.58,3,7038.259475
-198,-511,50,-0.01244,-0.17914,-0.98365,-0.01369,1.80,-1.12,-159.34,4,7038.291567
-193,-513,56,-0.01164,-0.18346,-0.98276,-0.01986,2.48,-0.89,-158.83,3,7038.323611
-192,-513,57,-0.01210,-0.18265,-0.98295,-0.01747,2.22,-1.00,-158.93,3,7038.355431
-198,-512,52,-0.01296,-0.17898,-0.98369,-0.01228,1.65,-1.21,-159.36,4,7038.389046
-198,-512,52,-0.01496,-0.18024,-0.98347,-0.00919,1.34,-1.50,-159.21,4,7038.421216
-197,-512,53,-0.01285,-0.17876,-0.98378,-0.00799,1.16,-1.29,-159.39,4,7038.459720
-198,-512,53,-0.01362,-0.17995,-0.98350,-0.01238,1.68,-1.28,-159.24,4,7038.491753
-198,-512,52,-0.01317,-0.17996,-0.98350,-0.01326,1.77,-1.21,-159.24,4,7038.523706
-198,-512,52,-0.01431,-0.17947,-0.98360,-0.01108,1.54,-1.38,-159.30,4,7038.555785
-192,-515,59,-0.01283,-0.18022,-0.98333,-0.02057,2.58,-1.02,-159.21,3,7038.587739
-198,-512,53,-0.01097,-0.17685,-0.98411,-0.01143,1.51,-1.01,-159.61,4,7038.619711
-198,-513,52,-0.01167,-0.17845,-0.98380,-0.01289,1.69,-1.05,-159.42,4,7038.653294
-198,-513,52,-0.01239,-0.17899,-0.98370,-0.01165,1.57,-1.16,-159.36,4,7038.685312
-198,-512,53,-0.01274,-0.17868,-0.98374,-0.01305,1.73,-1.17,-159.39,4,7038.724060
-198,-511,53,-0.01321,-0.17989,-0.98353,-0.01149,1.57,-1.25,-159.25,4,7038.755909
-198,-512,53,-0.01216,-0.17760,-0.98397,-0.01023,1.40,-1.16,-159.52,4,7038.787903
-198,-512,53,-0.01152,-0.17653,-0.98418,-0.01014,1.38,-1.09,-159.65,4,7038.819999
-193,-513,58,-0.00878,-0.18106,-0.98327,-0.01810,2.22,-0.61,-159.12,3,7038.851916
-199,-513,52,-0.01280,-0.17760,-0.98395,-0.01168,1.58,-1.21,-159.52,4,7038.883901
-198,-512,53,-0.01146,-0.17692,-0.98411,-0.01013,1.38,-1.09,-159.60,4,7038.917568
-198,-512,53,-0.01248,-0.17852,-0.98378,-0.01214,1.62,-1.16,-159.41,4,7038.956243
-199,-512,52,-0.01221,-0.17766,-0.98395,-0.01131,1.52,-1.15,-159.52,4,7038.988159
-198,-512,53,-0.01292,-0.17948,-0.98359,-0.01311,1.74,-1.19,-159.30,4,7039.020148
-198,-511,53,-0.01280,-0.17944,-0.98361,-0.01220,1.64,-1.19,-159.30,4,7039.052162
-198,-512,53,-0.01295,-0.17960,-0.98357,-0.01306,1.74,-1.19,-159.29,4,7039.084251
-198,-511,53,-0.01280,-0.17944,-0.98361,-0.01220,1.64,-1.19,-159.30,4,7039.116267
-198,-511,53,-0.01262,-0.17957,-0.98358,-0.01251,1.67,-1.17,-159.29,4,7039.148235
-198,-511,53,-0.01343,-0.17910,-0.98368,-0.01099,1.51,-1.29,-159.34,4,7039.181795
-198,-512,53,-0.01224,-0.18015,-0.98348,-0.01317,1.74,-1.11,-159.22,4,7039.213995
-199,-511,52,-0.01424,-0.17901,-0.98370,-0.00960,1.37,-1.41,-159.36,4,7039.252364
-198,-511,53,-0.01271,-0.17958,-0.98357,-0.01335,1.77,-1.16,-159.29,4,7039.284588
-198,-511,53,-0.01398,-0.17846,-0.98380,-0.01019,1.43,-1.37,-159.42,4,7039.316364
-198,-511,53,-0.01387,-0.17734,-0.98402,-0.00792,1.18,-1.40,-159.55,4,7039.348475
-198,-512,53,-0.01355,-0.17849,-0.98381,-0.00869,1.26,-1.35,-159.42,4,7039.380514
-198,-512,53,-0.01365,-0.17913,-0.98367,-0.01075,1.49,-1.32,-159.34,4,7039.412462
-198,-512,53,-0.01365,-0.17913,-0.98367,-0.01075,1.49,-1.32,-159.34,4,7039.444631
